product_id,product_name,brand,category,sub_category,supplier_id,cost_price,selling_price,gst_percent,shelf_life_days,reorder_level,reorder_quantity,weight,unit,launch_date,status
665,Dabur Lunch Box,Dabur,Kitchen,Lunch Box,482,1149.01,1702.96,0,90,55,337,3.57,L,2023-11-18 00:00:00,Active
666,Dettol Cheese,Dettol,Dairy,Cheese,94,172.37,261.1,0,60,60,352,6.3,kg,2024-09-21 00:00:00,Active
667,Tata Salt,Tata,Grocery,Salt,483,836.72,1252.73,5,90,107,378,9.43,g,2024-08-30 00:00:00,Active
668,Britannia Cookies,Britannia,Snacks,Cookies,143,692.07,860.55,5,365,60,261,2.34,g,2023-08-12 00:00:00,Active
669,Fortune Soft Drink,Fortune,Beverages,Soft Drink,48,477.95,625.65,18,90,94,236,3.55,pcs,2024-08-15 00:00:00,Active
670,Mamaearth Chips,Mamaearth,Snacks,Chips,108,703.44,950.57,18,90,102,465,6.85,L,2026-05-14 00:00:00,Active
671,Godrej Frying Pan,Godrej,Kitchen,Frying Pan,133,177,257.1,5,180,53,66,9.23,pcs,2021-06-30 00:00:00,Active
672,Parle Namkeen,Parle,Snacks,Namkeen,289,849.04,1068.84,18,365,24,215,7.04,L,2023-06-07 00:00:00,Active
673,Colgate Sugar,Colgate,Grocery,Sugar,463,863.76,1092.46,0,60,65,206,1.71,pcs,2023-11-23 00:00:00,Active
674,Pedigree Cooking Oil,Pedigree,Grocery,Cooking Oil,223,829.76,1134.83,18,180,51,179,7.26,pcs,2021-05-31 00:00:00,Active
675,Britannia Baby Soap,Britannia,Baby Care,Baby Soap,391,1747.82,2617,0,180,74,446,2.77,pcs,2021-04-26 00:00:00,Active
676,Surf Excel Sugar,Surf Excel,Grocery,Sugar,306,312,389.77,5,365,116,121,1.39,L,2025-06-05 00:00:00,Active
677,Fortune Atta,Fortune,Grocery,Atta,178,1430.26,1688.89,18,180,41,285,0.11,g,2022-02-08 00:00:00,Active
678,Fortune Cookies,Fortune,Snacks,Cookies,105,158.47,193.58,18,30,112,175,1.63,pcs,2024-01-27 00:00:00,Active
679,Lizol Detergent,Lizol,Household,Detergent,282,299.4,348.19,18,60,80,392,3.83,ml,2022-08-02 00:00:00,Active
680,Parle Butter,Parle,Dairy,Butter,205,583.27,887.83,12,90,106,423,8.74,pcs,2025-02-02 00:00:00,Active
681,Lizol Paneer,Lizol,Dairy,Paneer,14,1210.73,1861.13,5,365,42,443,2.43,L,2024-11-29 00:00:00,Active
682,Pedigree Coffee,Pedigree,Grocery,Coffee,331,1356.76,2053.15,5,60,83,146,0.54,L,2024-04-30 00:00:00,Active
683,Dabur Tissue Paper,Dabur,Household,Tissue Paper,199,774.89,962.83,18,30,53,265,1.88,ml,2025-10-24 00:00:00,Active
684,ITC Butter,ITC,Dairy,Butter,336,633.12,908.56,18,30,40,213,1.37,pcs,2026-05-31 00:00:00,Active
685,Lizol Dog Food,Lizol,Pet Care,Dog Food,217,1182.06,1664.56,0,90,74,182,7.45,kg,2022-04-08 00:00:00,Active
686,Tata Pet Shampoo,Tata,Pet Care,Pet Shampoo,433,1409.09,2009.6,12,30,120,141,9.81,pcs,2021-11-17 00:00:00,Active
687,Amul Curd,Amul,Dairy,Curd,303,616.75,938.51,12,60,85,466,6.18,ml,2026-03-05 00:00:00,Active
688,Britannia Cat Food,Britannia,Pet Care,Cat Food,188,231.97,308.64,0,365,107,239,2.6,L,2021-07-29 00:00:00,Active
689,Godrej Tea,Godrej,Grocery,Tea,9,334.03,425.37,18,90,58,375,0.45,kg,2025-11-14 00:00:00,Active
690,Sunfeast Tea,Sunfeast,Grocery,Tea,49,458.8,530.44,5,60,101,302,4.37,L,2023-03-11 00:00:00,Active
691,Pedigree Pet Shampoo,Pedigree,Pet Care,Pet Shampoo,428,450.72,664.81,18,30,29,217,3.79,g,2024-08-12 00:00:00,Active
692,Surf Excel Butter,Surf Excel,Dairy,Butter,475,1764.78,2036.32,12,180,71,61,1.92,L,2021-01-27 00:00:00,Active
693,Nestle Butter,Nestle,Dairy,Butter,156,1431.66,1954.91,5,30,67,343,4.78,ml,2022-03-20 00:00:00,Active
694,Surf Excel Cookies,Surf Excel,Snacks,Cookies,466,1213.52,1674.64,5,90,54,52,4.13,kg,2023-06-16 00:00:00,Active
695,Godrej Cookies,Godrej,Snacks,Cookies,326,840.46,1226.91,12,30,48,165,0.28,L,2021-12-01 00:00:00,Active
696,Dettol Hair Oil,Dettol,Personal Care,Hair Oil,169,1064.43,1482.7,18,180,91,56,3.5,L,2022-08-21 00:00:00,Active
697,Dettol Dog Food,Dettol,Pet Care,Dog Food,273,1540.03,2055.26,5,180,52,256,0.42,pcs,2020-08-29 00:00:00,Active
698,Tata Pet Shampoo,Tata,Pet Care,Pet Shampoo,272,163.32,235.45,12,90,57,434,3.22,ml,2023-01-27 00:00:00,Active
699,Tata Chocolate,Tata,Snacks,Chocolate,392,1023.33,1328.92,0,90,91,430,4.96,g,2023-04-26 00:00:00,Active
700,Sunfeast Knife,Sunfeast,Kitchen,Knife,50,1098.71,1631.98,18,60,47,106,5.75,g,2025-10-17 00:00:00,Active
701,Tata Diapers,Tata,Baby Care,Diapers,307,1356.04,1762.6,12,90,118,235,6.34,L,2023-08-08 00:00:00,Active
702,HUL Lunch Box,HUL,Kitchen,Lunch Box,238,1548.42,2063.7,12,180,40,497,1.86,L,2021-12-08 00:00:00,Active
703,Dabur Tissue Paper,Dabur,Household,Tissue Paper,298,1234.78,1435.16,18,180,72,146,6.4,pcs,2024-10-03 00:00:00,Active
704,Pedigree Pressure Cooker,Pedigree,Kitchen,Pressure Cooker,12,1033.49,1339.17,12,365,51,135,5.74,ml,2022-09-16 00:00:00,Active
705,Pedigree Detergent,Pedigree,Household,Detergent,283,1592.07,2230.92,5,60,78,238,7.26,g,2024-11-28 00:00:00,Active
706,Parle Mineral Water,Parle,Beverages,Mineral Water,106,537.97,809.44,18,180,51,400,6.07,g,2025-04-10 00:00:00,Active
707,Nestle Pet Shampoo,Nestle,Pet Care,Pet Shampoo,447,1449.58,2145.79,5,60,79,419,9.63,kg,2021-07-06 00:00:00,Active
708,Sunfeast Diapers,Sunfeast,Baby Care,Diapers,134,140.6,182.69,0,365,102,323,7.18,ml,2025-11-26 00:00:00,Active
709,Sunfeast Toor Dal,Sunfeast,Grocery,Toor Dal,21,1493.53,2138.46,12,180,111,311,6.33,ml,2024-07-25 00:00:00,Active
710,Parle Milk,Parle,Dairy,Milk,297,1527.02,2207.94,0,60,66,261,6.6,g,2020-10-11 00:00:00,Active
711,Godrej Dog Food,Godrej,Pet Care,Dog Food,38,188.37,262.98,18,180,116,175,7.59,L,2026-01-15 00:00:00,Active
712,Dettol Cat Food,Dettol,Pet Care,Cat Food,305,1263.72,1724.14,0,60,38,317,2.96,g,2024-01-26 00:00:00,Active
713,Fortune Dishwash Liquid,Fortune,Household,Dishwash Liquid,325,1701.45,2021.44,12,180,111,275,6.77,g,2024-10-08 00:00:00,Active
714,Pedigree Biscuits,Pedigree,Snacks,Biscuits,327,536.81,689.92,5,30,47,348,3.1,pcs,2024-11-05 00:00:00,Active
715,Surf Excel Garbage Bags,Surf Excel,Household,Garbage Bags,88,739.43,1024.8,12,60,95,486,5.06,pcs,2025-02-28 00:00:00,Active
716,Dabur Pet Shampoo,Dabur,Pet Care,Pet Shampoo,248,1569.35,2082.97,18,30,105,83,3.49,L,2025-11-17 00:00:00,Active
717,Pedigree Cookies,Pedigree,Snacks,Cookies,333,1403.76,2048.63,5,90,83,285,5.74,kg,2026-01-19 00:00:00,Active
718,Patanjali Knife,Patanjali,Kitchen,Knife,321,663.96,753.01,0,90,84,84,2.79,pcs,2026-07-26 00:00:00,Active
719,Britannia Pressure Cooker,Britannia,Kitchen,Pressure Cooker,126,812.24,1092.36,12,60,108,383,8.59,g,2020-12-12 00:00:00,Active
720,Britannia Dog Food,Britannia,Pet Care,Dog Food,143,1763.19,2176.27,0,60,113,475,9.18,g,2021-03-03 00:00:00,Active
721,HUL Salt,HUL,Grocery,Salt,245,450.43,652.01,18,30,88,450,0.61,kg,2025-08-10 00:00:00,Active
722,ITC Butter,ITC,Dairy,Butter,302,864.72,1005.62,5,365,82,203,5.74,pcs,2025-01-19 00:00:00,Active
723,Patanjali Butter,Patanjali,Dairy,Butter,387,1066.25,1485.31,18,30,52,436,4.13,L,2022-10-30 00:00:00,Active
724,Surf Excel Cookies,Surf Excel,Snacks,Cookies,331,877.65,1090.05,12,90,88,177,3.48,pcs,2023-01-09 00:00:00,Active
725,Dabur Dog Food,Dabur,Pet Care,Dog Food,499,885.33,1113.09,18,180,40,141,0.75,ml,2024-10-11 00:00:00,Active
726,Aashirvaad Butter,Aashirvaad,Dairy,Butter,94,1153.62,1559.23,5,30,117,168,2.21,pcs,2021-02-18 00:00:00,Active
727,Nestle Lunch Box,Nestle,Kitchen,Lunch Box,108,1237.27,1879.22,5,90,40,148,7.69,g,2023-07-06 00:00:00,Active
728,Surf Excel Cookies,Surf Excel,Snacks,Cookies,404,1766.36,2474.67,18,90,49,184,4.77,L,2026-02-17 00:00:00,Active
729,Tata Toothpaste,Tata,Personal Care,Toothpaste,158,1495.18,1877.35,18,365,70,440,4.23,ml,2024-04-21 00:00:00,Active
730,Parle Baby Soap,Parle,Baby Care,Baby Soap,10,1755.35,2544.96,5,60,104,416,2.63,L,2023-09-19 00:00:00,Active
731,Aashirvaad Diapers,Aashirvaad,Baby Care,Diapers,409,1011.15,1453.81,5,365,84,275,8.58,kg,2023-12-02 00:00:00,Active
732,Lizol Cookies,Lizol,Snacks,Cookies,488,1695.57,2331.35,0,180,108,411,4.92,L,2024-03-08 00:00:00,Discontinued
733,Nestle Baby Lotion,Nestle,Baby Care,Baby Lotion,276,115.16,145.95,12,180,56,106,4.77,kg,2022-11-24 00:00:00,Active
734,Parle Baby Powder,Parle,Baby Care,Baby Powder,288,1067.81,1459.54,0,180,51,217,5.77,L,2023-11-18 00:00:00,Active
735,Parle Soap,Parle,Personal Care,Soap,403,1393.2,1601.12,12,90,118,278,7.5,g,2025-12-26 00:00:00,Active
736,Dettol Dog Food,Dettol,Pet Care,Dog Food,498,661.53,797.52,12,90,97,432,9.33,g,2023-07-01 00:00:00,Active
737,Sunfeast Diapers,Sunfeast,Baby Care,Diapers,426,1453.83,2127.22,0,365,67,58,5.7,kg,2024-09-29 00:00:00,Active
738,Lizol Garbage Bags,Lizol,Household,Garbage Bags,35,519.52,656.42,0,365,31,335,7.83,pcs,2026-04-04 00:00:00,Active
739,Mamaearth Pressure Cooker,Mamaearth,Kitchen,Pressure Cooker,98,1661.66,2296.94,0,180,55,288,4.57,g,2024-08-23 00:00:00,Active
740,Mamaearth Curd,Mamaearth,Dairy,Curd,355,621.56,837.19,18,30,71,344,3.01,pcs,2022-10-28 00:00:00,Active
741,HUL Rice,HUL,Grocery,Rice,439,590.46,699.53,5,365,106,443,3.33,ml,2021-05-04 00:00:00,Active
742,Mamaearth Mineral Water,Mamaearth,Beverages,Mineral Water,106,287.4,417.42,12,60,32,63,5.38,kg,2023-04-10 00:00:00,Active
743,ITC Bottle,ITC,Kitchen,Bottle,118,599.52,752.75,5,60,58,133,4.3,L,2024-11-03 00:00:00,Active
744,Amul Mineral Water,Amul,Beverages,Mineral Water,226,260.1,391.85,0,180,23,277,8.69,g,2021-04-17 00:00:00,Active
745,Sunfeast Cat Food,Sunfeast,Pet Care,Cat Food,303,369.57,536.44,0,30,42,309,9.14,pcs,2024-05-12 00:00:00,Active
746,Lizol Juice,Lizol,Beverages,Juice,163,1337.05,1703.55,18,60,46,96,8.02,L,2024-01-09 00:00:00,Active
747,Dettol Pressure Cooker,Dettol,Kitchen,Pressure Cooker,216,43.82,56.24,18,30,65,234,9.46,kg,2022-03-31 00:00:00,Active
748,ITC Shampoo,ITC,Personal Care,Shampoo,449,1176.02,1726.84,18,30,55,423,6.51,L,2021-04-27 00:00:00,Active
749,Mamaearth Soft Drink,Mamaearth,Beverages,Soft Drink,72,31.55,42.37,18,30,27,355,8.04,L,2026-07-16 00:00:00,Active
750,Colgate Baby Powder,Colgate,Baby Care,Baby Powder,495,322.77,491.45,5,60,66,500,9.26,g,2025-08-17 00:00:00,Active
751,Sunfeast Mineral Water,Sunfeast,Beverages,Mineral Water,136,1131.18,1709.06,12,30,120,63,3.38,ml,2024-07-16 00:00:00,Active
752,Britannia Namkeen,Britannia,Snacks,Namkeen,370,977.96,1415.96,5,60,32,57,3.55,g,2023-07-19 00:00:00,Active
753,Lizol Milk,Lizol,Dairy,Milk,460,844.01,1095.93,18,60,97,464,6.4,L,2021-11-23 00:00:00,Active
754,Aashirvaad Shampoo,Aashirvaad,Personal Care,Shampoo,315,1186.63,1515.56,0,180,83,433,8.33,pcs,2021-09-25 00:00:00,Active
755,Parle Soft Drink,Parle,Beverages,Soft Drink,49,417.61,482.48,18,90,98,103,2.57,L,2021-11-07 00:00:00,Active
756,Dettol Toothpaste,Dettol,Personal Care,Toothpaste,296,1208.02,1623.05,12,60,61,266,3.81,g,2023-10-19 00:00:00,Active
757,Sunfeast Suji,Sunfeast,Grocery,Suji,94,1142.91,1670.37,0,60,101,67,8.37,g,2026-04-25 00:00:00,Active
758,Mamaearth Detergent,Mamaearth,Household,Detergent,97,873.19,1300.01,18,180,47,282,6.25,pcs,2021-01-15 00:00:00,Active
759,Aashirvaad Hair Oil,Aashirvaad,Personal Care,Hair Oil,131,617,927.84,12,180,118,331,4.62,kg,2023-06-12 00:00:00,Active
760,Godrej Garbage Bags,Godrej,Household,Garbage Bags,329,127.67,163.05,0,365,36,98,2.35,ml,2024-11-06 00:00:00,Active
761,Fortune Cheese,Fortune,Dairy,Cheese,232,240.44,305.23,18,365,30,493,9.72,g,2025-12-06 00:00:00,Active
762,Parle Knife,Parle,Kitchen,Knife,9,1514.42,1840.62,5,90,87,357,7.82,pcs,2020-08-23 00:00:00,Active
763,Nivea Pressure Cooker,Nivea,Kitchen,Pressure Cooker,485,662.34,807.45,5,90,40,101,6.84,pcs,2022-09-25 00:00:00,Active
764,Pedigree Chocolate,Pedigree,Snacks,Chocolate,26,771.87,931.6,18,90,69,317,9.72,ml,2025-11-25 00:00:00,Active
765,Amul Cookies,Amul,Snacks,Cookies,343,148.64,211.75,12,60,113,363,5.98,kg,2025-02-15 00:00:00,Active
766,Parle Baby Powder,Parle,Baby Care,Baby Powder,498,873.46,1038.46,5,180,120,131,6.5,ml,2024-01-26 00:00:00,Active
767,ITC Mineral Water,ITC,Beverages,Mineral Water,72,418.95,640.19,18,30,112,428,5.9,g,2025-07-27 00:00:00,Active
768,Aashirvaad Cookies,Aashirvaad,Snacks,Cookies,160,34.22,40.05,0,365,80,168,6.64,L,2021-09-17 00:00:00,Active
769,Dettol Frying Pan,Dettol,Kitchen,Frying Pan,387,289.31,433.53,12,90,25,245,8.4,L,2021-04-22 00:00:00,Active
770,Mamaearth Cat Food,Mamaearth,Pet Care,Cat Food,444,315.69,449.92,18,90,48,317,1.12,pcs,2020-12-07 00:00:00,Active
771,Lizol Floor Cleaner,Lizol,Household,Floor Cleaner,216,1508.53,2314.38,0,30,118,193,8.44,L,2025-03-08 00:00:00,Active
772,Colgate Bottle,Colgate,Kitchen,Bottle,183,1205.56,1480.47,0,30,32,415,8.08,g,2025-06-01 00:00:00,Active
773,Godrej Energy Drink,Godrej,Beverages,Energy Drink,363,200.58,292,18,365,97,478,5.7,pcs,2022-10-28 00:00:00,Active
774,Pedigree Baby Lotion,Pedigree,Baby Care,Baby Lotion,330,207.42,307.07,0,365,32,110,9.67,g,2021-10-19 00:00:00,Active
775,Britannia Diapers,Britannia,Baby Care,Diapers,437,634.94,926.31,18,365,86,69,9.41,ml,2021-05-24 00:00:00,Active
776,Mamaearth Salt,Mamaearth,Grocery,Salt,169,337.62,469.67,0,90,72,460,0.38,ml,2021-03-16 00:00:00,Active
777,Tata Toothpaste,Tata,Personal Care,Toothpaste,142,644,988.67,18,30,61,284,7.02,L,2022-12-16 00:00:00,Active
778,Nivea Biscuits,Nivea,Snacks,Biscuits,165,1390.89,1885.11,18,90,119,467,1.8,ml,2022-05-27 00:00:00,Active
779,Pedigree Dishwash Liquid,Pedigree,Household,Dishwash Liquid,495,975.75,1430.66,5,90,59,101,9.15,kg,2024-02-05 00:00:00,Active
780,Lizol Garbage Bags,Lizol,Household,Garbage Bags,104,1156.46,1671.46,12,180,64,222,8.08,L,2021-03-20 00:00:00,Active
781,Amul Cookies,Amul,Snacks,Cookies,466,213.99,293.21,12,365,88,141,4.04,kg,2025-06-23 00:00:00,Active
782,Sunfeast Cheese,Sunfeast,Dairy,Cheese,175,1536.19,1816.82,12,180,37,247,1.13,L,2023-03-06 00:00:00,Active
783,HUL Paneer,HUL,Dairy,Paneer,281,804.93,915.63,5,90,23,303,2.32,g,2023-09-12 00:00:00,Active
784,Patanjali Energy Drink,Patanjali,Beverages,Energy Drink,494,274.5,342.47,0,365,81,479,4.45,pcs,2026-06-13 00:00:00,Active
785,Dabur Energy Drink,Dabur,Beverages,Energy Drink,322,1528.51,2093.73,18,90,110,457,9.82,L,2026-01-05 00:00:00,Active
786,Aashirvaad Floor Cleaner,Aashirvaad,Household,Floor Cleaner,355,979.56,1129.56,5,90,109,176,7.98,pcs,2022-07-21 00:00:00,Active
787,Nivea Lunch Box,Nivea,Kitchen,Lunch Box,310,574.57,842.96,5,90,111,409,6.49,pcs,2021-06-20 00:00:00,Active
788,Godrej Energy Drink,Godrej,Beverages,Energy Drink,317,1040.05,1188.65,18,180,95,273,0.74,g,2021-08-04 00:00:00,Active
789,Britannia Pet Shampoo,Britannia,Pet Care,Pet Shampoo,362,1614.08,2138.57,5,30,107,231,0.75,L,2025-08-02 00:00:00,Active
790,Pedigree Suji,Pedigree,Grocery,Suji,483,891.1,1267.87,5,180,47,388,4.58,pcs,2026-05-31 00:00:00,Active
791,HUL Toothpaste,HUL,Personal Care,Toothpaste,485,1032.2,1544.86,18,60,118,326,9.8,pcs,2022-03-12 00:00:00,Active
792,Britannia Coffee,Britannia,Grocery,Coffee,62,1286.12,1638.63,0,365,28,321,4.2,g,2021-07-13 00:00:00,Active
793,Dabur Soft Drink,Dabur,Beverages,Soft Drink,374,67.64,102.77,0,90,31,98,9.47,pcs,2025-06-20 00:00:00,Active
794,Sunfeast Diapers,Sunfeast,Baby Care,Diapers,176,1258.1,1484,5,30,59,231,1.86,ml,2026-07-15 00:00:00,Active
795,Dabur Dog Food,Dabur,Pet Care,Dog Food,180,480,579.01,0,90,77,434,1.03,L,2025-05-12 00:00:00,Active
796,Britannia Tea,Britannia,Grocery,Tea,1,1233.64,1432.33,0,30,61,246,3.13,pcs,2023-07-18 00:00:00,Active
797,Patanjali Curd,Patanjali,Dairy,Curd,275,1151.12,1535.85,5,90,32,496,6.86,g,2025-11-01 00:00:00,Active
798,Dabur Namkeen,Dabur,Snacks,Namkeen,228,920.58,1353.41,0,365,24,325,8.89,kg,2023-10-31 00:00:00,Active
799,Nestle Toothpaste,Nestle,Personal Care,Toothpaste,266,638.06,764.13,5,30,83,148,6.07,pcs,2026-04-12 00:00:00,Active
800,Nivea Pet Shampoo,Nivea,Pet Care,Pet Shampoo,484,1499.71,2185.3,0,365,28,223,2.54,g,2023-06-21 00:00:00,Active
801,Sunfeast Dog Food,Sunfeast,Pet Care,Dog Food,472,89.24,102.2,18,365,32,484,5.25,L,2024-06-25 00:00:00,Active
802,Sunfeast Frying Pan,Sunfeast,Kitchen,Frying Pan,145,1366.11,1907.88,12,60,77,440,2.06,ml,2025-11-17 00:00:00,Active
803,Lizol Baby Lotion,Lizol,Baby Care,Baby Lotion,288,57.54,67.03,18,365,69,206,5.03,L,2023-12-13 00:00:00,Active
804,Britannia Tea,Britannia,Grocery,Tea,457,350.72,406.26,5,90,114,74,5.39,kg,2024-01-11 00:00:00,Active
805,Tata Baby Powder,Tata,Baby Care,Baby Powder,423,1736.07,1983.54,18,365,87,484,1.87,L,2023-05-20 00:00:00,Active
806,Nestle Salt,Nestle,Grocery,Salt,114,831.16,997.27,12,30,111,154,5,pcs,2022-09-24 00:00:00,Active
807,Sunfeast Rice,Sunfeast,Grocery,Rice,474,382.76,542.16,12,30,50,387,8.16,L,2022-05-11 00:00:00,Discontinued
808,Tata Baby Powder,Tata,Baby Care,Baby Powder,80,1652.89,2136.93,5,365,51,368,6.72,ml,2026-07-15 00:00:00,Active
809,Godrej Shampoo,Godrej,Personal Care,Shampoo,422,745.43,838.16,18,180,55,481,9.02,ml,2026-02-27 00:00:00,Active
810,Sunfeast Poha,Sunfeast,Grocery,Poha,66,89.61,129.92,5,30,101,108,1.24,ml,2022-03-18 00:00:00,Active
811,Dabur Bottle,Dabur,Kitchen,Bottle,349,1699.15,2090.46,18,90,88,196,2.92,pcs,2023-05-03 00:00:00,Active
812,Patanjali Butter,Patanjali,Dairy,Butter,255,1711.12,2324.63,5,60,86,68,4.74,kg,2024-10-26 00:00:00,Active
813,Dabur Chana Dal,Dabur,Grocery,Chana Dal,35,164.24,232.93,5,180,98,239,4.44,g,2022-12-02 00:00:00,Active
814,Surf Excel Poha,Surf Excel,Grocery,Poha,108,1383.72,1662.2,12,30,92,57,9.49,L,2026-04-15 00:00:00,Active
815,Tata Shampoo,Tata,Personal Care,Shampoo,29,839.73,1266.04,18,180,39,199,5.11,g,2020-11-20 00:00:00,Active
816,Dettol Mineral Water,Dettol,Beverages,Mineral Water,432,60.18,78.8,5,365,87,197,5.61,g,2026-03-03 00:00:00,Active
817,Nestle Detergent,Nestle,Household,Detergent,274,1237.3,1603.87,0,365,112,136,7.27,L,2021-04-10 00:00:00,Active
818,HUL Chips,HUL,Snacks,Chips,30,25.53,28.63,18,365,35,488,2.32,kg,2025-01-23 00:00:00,Active
819,Lizol Milk,Lizol,Dairy,Milk,145,1687.92,2358.46,18,180,115,171,6.86,pcs,2021-07-19 00:00:00,Active
820,Parle Cat Food,Parle,Pet Care,Cat Food,115,825.79,1237.17,5,90,101,424,1.83,ml,2024-01-09 00:00:00,Discontinued
821,Amul Cookies,Amul,Snacks,Cookies,22,785.65,981.23,18,180,110,500,5.46,g,2026-05-15 00:00:00,Discontinued
822,Patanjali Cookies,Patanjali,Snacks,Cookies,214,1696.26,2206.99,18,180,76,248,4.69,L,2020-10-29 00:00:00,Active
823,Surf Excel Baby Powder,Surf Excel,Baby Care,Baby Powder,98,382.56,464.16,5,365,66,287,5.53,ml,2025-06-16 00:00:00,Active
824,Sunfeast Shampoo,Sunfeast,Personal Care,Shampoo,334,267.28,311.84,18,90,119,495,6.27,kg,2024-02-15 00:00:00,Active
825,Dabur Garbage Bags,Dabur,Household,Garbage Bags,222,1192.48,1816.1,5,180,23,405,2.14,pcs,2023-09-11 00:00:00,Active
826,Parle Hair Oil,Parle,Personal Care,Hair Oil,411,1159.61,1585.51,5,60,72,212,4.74,g,2026-05-29 00:00:00,Active
827,Pedigree Cat Food,Pedigree,Pet Care,Cat Food,377,1680.44,2324.55,0,30,120,83,0.95,kg,2021-06-03 00:00:00,Active
828,ITC Moong Dal,ITC,Grocery,Moong Dal,104,574.23,865.81,5,60,59,480,0.75,pcs,2025-07-27 00:00:00,Active
829,Aashirvaad Cat Food,Aashirvaad,Pet Care,Cat Food,52,1270.93,1581.79,5,60,40,262,1.27,pcs,2021-02-11 00:00:00,Active
830,Lizol Frying Pan,Lizol,Kitchen,Frying Pan,435,1264.25,1568.85,5,30,104,125,9.1,kg,2021-12-20 00:00:00,Active
831,Lizol Namkeen,Lizol,Snacks,Namkeen,11,692.18,825.98,12,180,94,342,1.9,kg,2020-09-18 00:00:00,Discontinued
832,ITC Dishwash Liquid,ITC,Household,Dishwash Liquid,70,1597.39,1836.4,12,180,39,106,9.93,g,2022-12-27 00:00:00,Active
833,ITC Dishwash Liquid,ITC,Household,Dishwash Liquid,254,648.16,1000.07,0,365,95,263,9.92,L,2020-10-13 00:00:00,Active
834,Surf Excel Mineral Water,Surf Excel,Beverages,Mineral Water,164,1629.14,1841.06,5,30,103,172,7.04,L,2024-06-12 00:00:00,Active
835,Britannia Baby Soap,Britannia,Baby Care,Baby Soap,337,502.01,777.06,18,30,62,332,0.41,pcs,2021-06-14 00:00:00,Active
836,Sunfeast Toor Dal,Sunfeast,Grocery,Toor Dal,199,371.36,490.99,0,90,109,242,3.42,pcs,2026-05-16 00:00:00,Active
837,Aashirvaad Diapers,Aashirvaad,Baby Care,Diapers,134,251.23,318.78,5,180,56,186,0.92,ml,2025-10-07 00:00:00,Active
838,Surf Excel Paneer,Surf Excel,Dairy,Paneer,66,1614.04,1823.69,0,60,29,140,3.8,g,2023-04-14 00:00:00,Active
839,ITC Juice,ITC,Beverages,Juice,414,32.22,36.27,12,365,29,129,5.87,ml,2025-10-11 00:00:00,Active
840,Pedigree Detergent,Pedigree,Household,Detergent,103,232.73,331.12,0,60,31,417,9.52,kg,2024-03-20 00:00:00,Active
841,Britannia Soft Drink,Britannia,Beverages,Soft Drink,321,1294.81,1665.6,5,180,45,412,9.88,pcs,2022-05-18 00:00:00,Active
842,Mamaearth Cat Food,Mamaearth,Pet Care,Cat Food,95,1559.04,1787.2,0,30,42,151,2.71,pcs,2022-04-07 00:00:00,Active
843,ITC Juice,ITC,Beverages,Juice,388,350.93,521.1,5,60,70,375,8.38,L,2024-04-30 00:00:00,Active
844,Patanjali Bottle,Patanjali,Kitchen,Bottle,377,776.34,1144.73,5,365,20,385,8.92,L,2026-07-21 00:00:00,Active
845,Britannia Chips,Britannia,Snacks,Chips,376,127.07,161.13,0,365,116,468,4.36,ml,2024-01-24 00:00:00,Active
846,Mamaearth Paneer,Mamaearth,Dairy,Paneer,358,1391.92,2106.29,0,365,53,422,8.41,ml,2023-04-16 00:00:00,Active
847,Lizol Cat Food,Lizol,Pet Care,Cat Food,280,550.94,732.92,5,60,95,137,0.52,L,2020-08-22 00:00:00,Active
848,Sunfeast Cat Food,Sunfeast,Pet Care,Cat Food,232,842.57,1269.42,5,60,114,434,3.92,kg,2023-10-01 00:00:00,Active
849,Parle Tissue Paper,Parle,Household,Tissue Paper,406,727.96,819.68,5,60,95,144,2.25,kg,2022-07-19 00:00:00,Active
850,Aashirvaad Cookies,Aashirvaad,Snacks,Cookies,82,368,490.86,12,365,55,166,1.98,pcs,2024-09-29 00:00:00,Active
851,Dabur Diapers,Dabur,Baby Care,Diapers,181,884.91,1244.44,0,30,61,411,4.82,L,2023-12-29 00:00:00,Active
852,Patanjali Lunch Box,Patanjali,Kitchen,Lunch Box,158,758.18,853.39,5,90,100,209,6.87,ml,2023-06-07 00:00:00,Active
853,Fortune Chocolate,Fortune,Snacks,Chocolate,353,623.86,798.88,5,90,92,292,0.72,ml,2024-01-08 00:00:00,Active
854,Aashirvaad Soft Drink,Aashirvaad,Beverages,Soft Drink,463,1243.58,1879.5,12,180,120,193,5.59,pcs,2024-05-11 00:00:00,Active
855,Aashirvaad Soft Drink,Aashirvaad,Beverages,Soft Drink,467,1410.15,1926.38,5,365,98,171,8.15,g,2021-01-21 00:00:00,Active
856,Aashirvaad Dog Food,Aashirvaad,Pet Care,Dog Food,385,927.06,1076.41,5,365,61,91,5.34,ml,2024-09-07 00:00:00,Active
857,Dettol Soap,Dettol,Personal Care,Soap,395,710.39,854.65,12,60,66,484,7.8,ml,2023-01-29 00:00:00,Active
858,Tata Moong Dal,Tata,Grocery,Moong Dal,75,1487.33,1974.43,12,90,82,210,6.09,pcs,2022-10-26 00:00:00,Active
859,Fortune Juice,Fortune,Beverages,Juice,100,1324.15,1901.83,12,60,68,266,7.04,kg,2025-03-28 00:00:00,Active
860,Fortune Soft Drink,Fortune,Beverages,Soft Drink,391,60.13,84.19,18,30,67,288,7.78,g,2023-10-03 00:00:00,Active
